m,n,o,num_images,chi2,source_x,source_y,pos_rms,mag_rms,avg_mag_per,pos_A,mag_A,mag_err_A,mag_per_A,pos_B,mag_B,mag_err_B,mag_per_B,pos_C,mag_C,mag_err_C,mag_per_C,pos_D,mag_D,mag_err_D,mag_per_D,"POW_$z_{s,fid}$",POW_x,POW_y,POW_e,POW_$θ_{e}$,POW_$r_{Ein}$,POW_$\gamma$ (PWI)
1.55657,0.73636,0.0,4,3.253467,0.0836809,0.03812138,0.0024212600025606498,6.297505370184291,58.69283714180218,1.0,0.1430586,0.03745813,0.2388798,-1.391852,0.4799604,2.039247,0.00044721359549995833,-12.7,-23.466,17.96396061675645,0.004799999999999999,3.9125,1.8525,89.92718446601941,0.00044721359549995833,-11.0329,-21.3089,7.365706500583884,9.99999999999994e-05,22.5617,12.283699999999998,119.51449698384897
1.55657,0.74545,0.0,4,3.328106,0.07685761,0.0382088,0.0024708298201211684,3.8739745578668945,37.16715494342447,1.0,0.1502406,0.03735378,0.3066198,-1.374209,0.4808196,2.1403,0.00044721359549995833,-9.6109,-20.3769,10.72914731562325,0.004900000000000002,3.0394,0.9794,47.54368932038835,0.00044721359549995833,-8.3308,-18.6068,18.929544569871545,9.99999999999994e-05,17.6233,7.3453,71.46623856781474
1.55657,0.75455,0.0,4,3.303859,0.07893445,0.03818167,0.0024708298201211684,4.365620895703152,39.35404172702053,1.0,0.1480464,0.0373864,0.2857569,-1.38064,0.4805275,2.111978,0.00044721359549995833,-10.3682,-21.1342,3.6949656325469085,0.004900000000000002,3.2571,1.1970999999999998,58.11165048543688,0.00044721359549995833,-8.9934,-19.269399999999997,12.481510315297784,9.99999999999994e-05,18.8219,8.543899999999999,83.12804047480054
1.55657,0.76364,0.0,4,3.290066,0.08015139,0.03816571,0.0024708298201211684,4.74687160296126,41.359282710015435,1.0,0.1467484,0.03740623,0.273539,-1.38306,0.480378,2.094339,0.00044721359549995833,-10.8806,-21.6466,1.0644621958015918,0.004900000000000002,3.4027,1.3426999999999998,65.17961165048543,0.00044721359549995833,-9.4416,-19.717599999999997,8.119891008174392,9.99999999999994e-05,19.6385,9.3605,91.07316598560031
1.55657,0.77273,0.0,4,3.308232,0.0785451,0.03818568,0.0024708298201211684,4.258233462070862,38.913379651223295,1.0,0.1484655,0.0373802,0.2896882,-1.378731,0.4805833,2.117456,0.00044721359549995833,-10.2147,-20.9807,5.120750510867541,0.004900000000000002,3.2134,1.1534,55.99029126213592,0.00044721359549995833,-8.8591,-19.1351,13.788439081354614,9.99999999999994e-05,18.5779,8.2999,80.75403775053512
1.55657,0.78182,0.0,4,3.370199,0.07352631,0.03824305,0.0024708298201211684,3.4155016608106052,34.310990786364485,1.0,0.1538156,0.03728858,0.3404678,-1.362649,0.4813396,2.181485,0.00044721359549995833,-8.6253,-19.3913,19.883893739550444,0.004900000000000002,2.7509,0.6909000000000001,33.538834951456316,0.00044721359549995833,-7.4682,-17.7442,27.323861424678856,9.99999999999994e-05,16.0848,5.806800000000001,56.49737302977233
1.55657,0.79091,0.0,4,3.367069,0.07374371,0.03824298,0.0024708298201211684,3.437034010960613,34.48933027737226,1.0,0.1535453,0.03729435,0.3380763,-1.364284,0.481312,2.178806,0.00044721359549995833,-8.6876,-19.4536,19.305220137469814,0.004900000000000002,2.7691,0.7090999999999998,34.422330097087375,0.00044721359549995833,-7.5228,-17.7988,26.7925262748151,9.99999999999994e-05,16.1814,5.9033999999999995,57.43724460011674
1.55657,0.8,0.0,4,3.377186,0.07300027,0.03824775,0.0024708298201211684,3.372924564083816,33.91675200001674,1.0,0.1543926,0.03727614,0.3458904,-1.361265,0.4814267,2.18764,0.00044721359549995833,-8.49,-19.256,21.140627902656508,0.004900000000000002,2.7106,0.6505999999999998,31.582524271844655,0.00044721359549995833,-7.3499,-17.6259,28.475087582717013,9.99999999999994e-05,15.8763,5.5983,54.468768242848796
1.55657,0.80909,0.0,4,3.350456,0.07506779,0.0382287,0.0024708298201211684,3.5817391791558464,35.537943268283776,1.0,0.1521752,0.03731945,0.3248389,-1.368989,0.481086,2.163011,0.00044721359549995833,-9.0473,-19.813299999999998,15.964146386773177,0.004900000000000002,2.8756,0.8155999999999999,39.592233009708735,0.00044721359549995833,-7.8377,-18.1137,23.728104320747374,9.99999999999994e-05,16.7395,6.461499999999999,62.86728935590581
1.55657,0.81818,0.0,4,3.304963,0.07884484,0.03817791,0.0024708298201211684,4.342180477306304,39.256997708916614,1.0,0.1481293,0.03738017,0.2866064,-1.380306,0.4805466,2.113256,0.00044721359549995833,-10.335,-21.101,4.00334386030094,0.004900000000000002,3.2475,1.1875,57.64563106796117,0.00044721359549995833,-8.9645,-19.240499999999997,12.762748151031536,9.99999999999994e-05,18.7693,8.4913,82.61626775637284
1.55657,0.82727,0.0,4,3.335034,0.07629773,0.03821364,0.0024708298201211684,3.769077739978309,36.628472219835274,1.0,0.1508555,0.03734239,0.3123629,-1.372087,0.4808974,2.147613,0.00044721359549995833,-9.424,-20.189999999999998,12.465168121865137,0.004900000000000002,2.9854,0.9253999999999998,44.92233009708737,0.00044721359549995833,-8.1672,-18.443199999999997,20.5216037368626,9.99999999999994e-05,17.3292,7.0512,68.60478692352598
1.55657,0.83636,0.0,1,349.0441,0.09192285,0.0366583,0.6913850048995855,20870.334616404343,403344.5792938341,1.0,0.0919225,0.03665823,2.161468e-06,-70.78945,0.4808435,2.179138,0.4310769768846394,20878.6793,20867.9133,193831.6301318967,0.6773129631123267,20878.6793,20876.6193,1013428.1213592233,0.8844392799960888,20878.6793,20868.403299999998,203079.05118723237,0.6965915948387548,20878.6793,20868.4013,203039.51449698387
1.55657,0.84545,0.0,4,3.133273,0.1005951,0.03795367,0.0023685438564654024,44.253247269183525,482.8199245279771,1.0,0.1255062,0.03769329,0.08677193,-1.421296,0.4787089,1.630734,0.0003605551275463592,-49.1333,-59.8993,356.37469812372285,0.004701063709417266,13.5597,11.499699999999999,558.2378640776699,0.00044721359549995833,-42.8932,-53.169200000000004,317.41144414168934,9.99999999999994e-05,82.1475,71.86949999999999,699.2556917688264
1.55657,0.85455,0.0,2,349.1008,0.0920072,0.03662194,0.5589302550408235,391661.8344779349,3452240.935656668,1.0,0.09200709,0.03662193,5.90574e-07,-89.81937,0.4808018,2.188975,0.2257462513531509,452159.9736,452149.2076,4199788.292773547,0.5632958192637328,-16686.4282,-16688.4882,809920.7864077669,0.7787406821272407,452159.9736,452149.6976,4400055.445698716,0.5243200549282852,452159.9736,452149.69560000004,4399199.217746643
1.55657,0.86364,0.0,4,3.28033,0.08104465,0.03815626,0.0024212600025606498,5.069141655645461,44.39773465402121,1.0,0.1458186,0.03742108,0.2647645,-1.385732,0.4802604,2.08128,0.00044721359549995833,-11.2853,-22.051299999999998,4.823518484116658,0.004799999999999999,3.5168,1.4567999999999999,70.71844660194174,0.00044721359549995833,-9.7956,-20.0716,4.674970805760992,9.99999999999994e-05,20.2861,10.0081,97.37400272426542
1.55657,0.87273,0.0,1,349.0791,0.09206657,0.03660684,0.699754853502282,3744663.9135017637,72359252.91768306,1.0,0.09206651,0.03660683,3.140106e-07,87.90781,0.4807405,2.182511,0.46045161526483974,3744672.2585,3744661.4925,34782291.40349247,0.6520138035348638,3744672.2585,3744670.1985,181780106.72330096,0.896428876152481,3744672.2585,3744661.9825,36440852.301479176,0.7196561679024227,3744672.2585,3744661.9805,36433761.242459625
1.55657,0.88182,0.0,0,349.1908,0.09156231,0.03656322,,,,1.0,0.0915619,0.03656321,1.942654e-06,88.68999,0.4811421,2.199641,,,,,,,,,,,,,,,,
1.55657,0.89091,0.0,0,345.9524,0.09162348,0.03655619,,,,1.0,0.09162341,0.03655618,2.801129e-07,-79.15433,0.4810345,1.501784,,,,,,,,,,,,,,,,
1.55657,0.9,0.0,0,345.8321,0.09182265,0.0367025,,,,1.0,0.09182242,0.03670247,9.03358e-07,-72.49816,0.4808094,1.500831,,,,,,,,,,,,,,,,
1.56364,0.0,0.0,4,3.123239,0.1031773,0.03792467,0.002372235232855293,69.98111597668688,763.5132303844047,0.00044721359549995833,-73.3902,-84.1562,581.6849340516441,0.004701063709417266,19.8318,17.771800000000002,862.7087378640776,0.00044721359549995833,-64.1103,-74.38629999999999,523.883806928766,9.99999999999994e-05,121.874,111.59599999999999,1085.7754426931308,1.0,0.1229015,0.03771971,0.06671681,-1.423329,0.4785838,1.534767
1.56364,0.00909,0.0,2,349.0981,0.09194481,0.03674309,0.5637164136336639,1086906.877130024,9730617.898511859,0.24337953899208536,1254603.4121,1254592.6461,11653284.842095487,0.5457428057244548,58786.9329,58784.8729,2853634.6067961166,0.7891049359876036,1254603.4121,1254593.1361,12208963.955819385,0.539767885298857,1254603.4121,1254593.1341000001,12206588.189336449,1.0,0.09194444,0.03674317,2.356557e-06,-110.4445,0.4808574,2.18781
1.56364,0.01818,0.0,1,349.1429,0.09195798,0.03666116,0.7311229205817583,46.40781090603176,955.2501521784507,0.5579339118569511,54.6103,43.844300000000004,407.2478172023036,0.5659175381625843,54.6103,52.5503,2550.9854368932038,0.9348765319548887,54.6103,44.3343,431.4353834176722,0.79537152325187,54.6103,44.332300000000004,431.3319712006227,1.0,0.09195759,0.03666114,1.980233e-06,-85.61218,0.4808494,2.198914
1.56364,0.02727,0.0,5,3.121457,0.1037456,0.03791521,0.002372235232855293,78.33309868538969,854.4696781574282,0.00044721359549995833,-81.2616,-92.0276,654.7984395318596,0.004701063709417266,21.8573,19.7973,961.0339805825242,0.00044721359549995833,-70.9966,-81.2726,590.8972362787077,9.99999999999994e-05,134.7599,124.48189999999998,1211.1490562366218,1.0,0.1223512,0.03772199,0.06252118,-1.423929,0.4785483,1.512358
1.56364,0.03636,0.0,0,345.8098,0.0917688,0.03666024,,,,,,,,,,,,,,,,,,,,1.0,0.09177242,0.03665915,1.870408e-05,-26.37507,0.4809013,1.501708
1.56364,0.04545,0.0,4,3.150931,0.09694506,0.03799068,0.002371708245126286,26.071533109408815,283.4132564779476,0.00044721359549995833,-31.9516,-42.7176,196.78246331042172,0.004700000000000003,9.0703,7.010299999999999,340.30582524271836,0.00044721359549995833,-27.867,-38.143,171.18528610354224,9.99999999999994e-05,53.9985,43.7205,425.379451255108,1.0,0.1292415,0.03764967,0.116849,-1.41736,0.4788991,1.746683
1.56364,0.05455,0.0,5,3.121764,0.1036513,0.03791976,0.0023685438564654024,76.77343111378116,837.4962602071037,0.0003605551275463592,-79.7921,-90.55810000000001,641.1489875534088,0.004701063709417266,21.48,19.42,942.7184466019418,0.00044721359549995833,-69.7104,-79.9864,578.3806928766058,9.99999999999994e-05,132.3536,122.0756,1187.7369137964583,1.0,0.1224533,0.03772464,0.06325343,-1.423478,0.4785573,1.516264
1.56364,0.06364,0.0,5,3.121567,0.1036808,0.03792082,0.002372235232855293,77.43748645796492,844.7137191154537,0.00044721359549995833,-80.4177,-91.1837,646.9598736763886,0.004701063709417266,21.6399,19.579900000000002,950.480582524272,0.00044721359549995833,-70.2576,-80.53359999999999,583.7057220708447,9.99999999999994e-05,133.3785,123.1005,1197.7086981903094,1.0,0.1224003,0.03772638,0.06294257,-1.423984,0.4785652,1.514572
1.56364,0.07273,0.0,4,3.293005,0.07988353,0.03816321,0.0024708298201211684,4.660187940952596,40.507186514662635,0.00044721359549995833,-10.7676,-21.5336,0.014861601337542484,0.004900000000000002,3.3704,1.3104,63.61165048543689,0.00044721359549995833,-9.3429,-19.6189,9.080381471389643,9.99999999999994e-05,19.4585,9.1805,89.32185250048647,1.0,0.1470108,0.03739634,0.276133,-1.382271,0.4804087,2.098282
1.56364,0.08182,0.0,5,3.122807,0.1033008,0.0379205,0.0023685438564654024,71.83299313172535,783.6699109767294,0.0003605551275463592,-75.1352,-85.9012,597.893368010403,0.004701063709417266,20.2799,18.219900000000003,884.4611650485439,0.00044721359549995833,-65.6374,-75.9134,538.7446477228493,9.99999999999994e-05,124.7318,114.4538,1113.5804631251215,1.0,0.122758,0.03771823,0.06571215,-1.423625,0.4785827,1.52965
1.56364,0.09091,0.0,4,3.147363,0.09762286,0.03797964,0.002421776207662466,28.536833265711174,310.5547440815344,0.00044721359549995833,-34.2865,-45.052499999999995,218.47018391231651,0.0048010415536631195,9.6839,7.623899999999999,370.0922330097087,0.00044721359549995833,-29.9092,-40.185199999999995,191.05877773452704,9.99999999999994e-05,57.8238,47.5458,462.59778166958546,1.0,0.1285464,0.03765372,0.111138,-1.418234,0.4788587,1.726851
1.56364,0.1,0.0,1,349.0805,0.09206573,0.03671135,0.7219529451425487,199438.85153311022,3853874.1487995908,0.5386116411664345,-199447.1965,-199457.9625,1852465.4514211405,0.5782906622106222,-199447.1965,-199449.2565,9681802.742718445,0.9239939069063172,-199447.1965,-199457.4725,1940803.0410665625,0.7788304629378591,-199447.1965,-199457.47449999998,1940425.359992216,1.0,0.09206625,0.03671096,7.997552e-06,-36.80609,0.4807471,2.183877
1.56364,0.10909,0.0,4,3.137173,0.09969521,0.03796315,0.002372235232855293,38.38441735489807,418.61387159586377,0.00044721359549995833,-43.5945,-54.360499999999995,304.9275496934794,0.004701063709417266,12.1188,10.0588,488.2912621359223,0.00044721359549995833,-38.049,-48.325,270.27053328143245,9.99999999999994e-05,73.0731,62.7951,610.966141272621,1.0,0.1264414,0.03768298,0.09408816,-1.420439,0.4787435,1.661582
1.56364,0.11818,0.0,4,3.135106,0.1001752,0.03795409,0.002372235232855293,41.32840702513224,450.84287119856526,0.00044721359549995833,-46.3732,-57.139199999999995,330.7375069663756,0.004701063709417266,12.843,10.783,523.4466019417475,0.00044721359549995833,-40.4797,-50.755700000000004,293.92467886337096,9.99999999999994e-05,77.6259,67.3479,655.2626970227669,1.0,0.125959,0.03768422,0.09023163,-1.421143,0.4787238,1.645358
1.56364,0.12727,0.0,4,3.133373,0.100559,0.03794561,0.002421776207662466,43.96337665537646,479.65520217434846,0.00044721359549995833,-48.8595,-59.625499999999995,353.8315065948356,0.0048010415536631195,13.489,11.429,554.8058252427185,0.00044721359549995833,-42.6544,-52.930400000000006,315.0875827170105,9.99999999999994e-05,81.6994,71.42139999999999,694.8958941428292,1.0,0.125552,0.0376846,0.087098,-1.420638,0.4787003,1.632135
1.56364,0.13636,0.0,0,345.8086,0.09196997,0.0366243,,,,,,,,,,,,,,,,,,,,1.0,0.09196989,0.03662425,7.334804e-07,-55.23962,0.4806696,1.504434
1.56364,0.14545,0.0,4,3.127209,0.1020945,0.03792857,0.0024181604578687468,57.02776195095683,622.3182597844819,0.0003605551275463592,-61.18,-71.946,468.27048114434336,0.0048010415536631195,16.6819,14.621899999999998,709.8009708737864,0.00044721359549995833,-53.4307,-63.7067,419.9562086414948,9.99999999999994e-05,101.8802,91.6022,891.2453784783031,1.0,0.1239998,0.03770063,0.07503936,-1.421886,0.4786255,1.576857
1.56364,0.15455,0.0,5,3.121467,0.1036883,0.03791724,0.002372235232855293,77.77567181273653,848.3714665731575,0.00044721359549995833,-80.736,-91.50200000000001,649.9164034924763,0.004701063709417266,21.7198,19.6598,954.3592233009709,0.00044721359549995833,-70.5366,-80.8126,586.4207862981706,9.99999999999994e-05,133.9007,123.6227,1202.7894532010118,1.0,0.1223609,0.03772328,0.06277084,-1.423839,0.478562,1.513902
1.56364,0.16364,0.0,1,345.7678,0.09229296,0.03661459,0.7130389785979446,480715.30941373674,9289058.079361968,0.5077759840717164,-480723.6544,-480734.4204,4465102.065762586,0.6081901183018349,-480723.6544,-480725.7144,23335999.72815534,0.9136635321604996,-480723.6544,-480733.9304,4678020.420397041,0.7557682316689422,-480723.6544,-480733.9324,4677110.103132905,1.0,0.0922936,0.03661421,5.586783e-06,-34.67539,0.4803844,1.500764
1.56364,0.17273,0.0,0,345.8228,0.09186189,0.03663249,,,,,,,,,,,,,,,,,,,,1.0,0.09186188,0.03663249,3.510449e-08,90.03478,0.4808158,1.500682
1.56364,0.18182,0.0,4,3.160071,0.09536495,0.03799584,0.0024212600025606498,21.33656046420088,231.10391217358261,0.00044721359549995833,-27.456,-38.222,155.02507895225708,0.004799999999999999,7.8838,5.8238,282.70873786407765,0.00044721359549995833,-23.9363,-34.2123,132.93402101985208,9.99999999999994e-05,46.6362,36.358200000000004,353.7478108581436,1.0,0.130853,0.03761962,0.1303537,-1.414395,0.4789966,1.790825
1.56364,0.19091,0.0,4,3.142003,0.09869373,0.03796475,0.0024181604578687468,33.24013954111053,362.2111731173521,0.0003605551275463592,-38.7347,-49.500699999999995,259.7872933308564,0.0048010415536631195,10.8486,8.788599999999999,426.63106796116494,0.00044721359549995833,-33.7994,-44.0754,228.9159205916699,9.99999999999994e-05,65.1122,54.8342,533.5104105857171,1.0,0.1274076,0.03766342,0.1020492,-1.418625,0.4788112,1.693286
1.56364,0.2,0.0,5,3.122987,0.1032665,0.03792254,0.002372235232855293,71.18618611737463,776.6339669185081,0.00044721359549995833,-74.5259,-85.2919,592.2338844510496,0.004701063709417266,20.1237,18.0637,876.8786407766991,0.00044721359549995833,-65.1043,-75.38029999999999,533.5568314519268,9.99999999999994e-05,123.7334,113.4554,1103.866510994357,1.0,0.1228128,0.03771928,0.0660511,-1.423827,0.4785739,1.531483
1.56364,0.20909,0.0,2,345.6869,0.09206299,0.03660757,0.5707550744408673,297310.898363339,2501609.8597456617,0.23828440989708075,-343311.6432,-343322.4092,3188750.4848597436,0.5847462441093572,2818.5803,2816.5203,136724.286407767,0.786020928474554,-343311.6432,-343321.9192,3340807.38808875,0.5352652520012857,-343311.6432,-343321.9212,3340157.2796263862,1.0,0.09206656,0.03660683,1.522041e-05,-21.06589,0.4806071,1.500553
1.56364,0.21818,0.0,2,345.7953,0.09213884,0.03669708,0.6804128268926152,966111.6283422589,10285242.069058359,0.458052966369611,1110172.2534,1110161.4874,10311735.903771132,0.5705088693438516,-190025.6319,-190027.6919,9224445.237864079,0.8952570580565115,1110172.2534,1110161.9774,10803444.700272478,0.7176826387756639,1110172.2534,1110161.9754,10801342.434325743,1.0,0.09214004,0.03669617,1.321742e-05,-37.07633,0.4805421,1.503031
1.56364,0.22727,0.0,5,3.120745,0.1039039,0.03792146,0.002372235232855293,81.32421098236982,887.0051335401508,0.00044721359549995833,-84.0808,-94.8468,680.9845810886122,0.004701063709417266,22.5797,20.5197,996.1019417475727,0.00044721359549995833,-73.4615,-83.7375,614.8841961852861,9.99999999999994e-05,139.3748,129.0968,1256.049815139132,1.0,0.1221527,0.0377319,0.06118831,-1.424358,0.478556,1.505054
1.56364,0.23636,0.0,5,3.12188,0.1035787,0.03792739,0.002372235232855293,75.86697287861827,827.6082368713431,0.00044721359549995833,-78.9379,-89.7039,633.2147501393274,0.004701063709417266,21.2588,19.198800000000002,931.9805825242719,0.00044721359549995833,-68.9625,-79.2385,571.1025690930323,9.99999999999994e-05,130.9556,120.6776,1174.1350457287408,1.0,0.1224958,0.03773065,0.06368335,-1.424549,0.478567,1.518691
1.56364,0.24545,0.0,4,3.362658,0.07409604,0.0382326,0.0024708298201211684,3.469836330073797,34.75048647446992,0.00044721359549995833,-8.7773,-19.543300000000002,18.472041612483743,0.004900000000000002,2.7957,0.7357,35.71359223300971,0.00044721359549995833,-7.6014,-17.8774,26.027637212923317,9.99999999999994e-05,16.3203,6.042299999999999,58.78867483946292,1.0,0.1531934,0.03729512,0.3346456,-1.364865,0.4812461,2.174866
1.56364,0.25455,0.0,0,345.6195,0.09223822,0.03670155,,,,,,,,,,,,,,,,,,,,1.0,0.09224408,0.03670063,2.256372e-05,-17.20602,0.4804621,1.500667
1.56364,0.26364,0.0,0,349.0819,0.09178104,0.03659461,,,,,,,,,,,,,,,,,,,,1.0,0.09179632,0.03659227,8.655671e-05,-16.4081,0.4809536,2.199455
1.56364,0.27273,0.0,5,3.120539,0.1039807,0.03792195,0.002372235232855293,82.59411305344346,900.8280243037988,0.00044721359549995833,-85.2777,-96.0437,692.1019877391788,0.004701063709417266,22.8872,20.8272,1011.0291262135922,0.00044721359549995833,-74.5085,-84.7845,625.0729855975088,9.99999999999994e-05,141.3336,131.0556,1275.1079976649153,1.0,0.1220832,0.03773382,0.06064486,-1.4248,0.4785503,1.502034
1.56364,0.28182,0.0,1,349.11,0.09204785,0.03669896,0.7322706091329898,251145.84642629334,4853022.921776766,0.5754648208187882,-251154.1914,-251164.9574,2332745.916775033,0.539922225880728,-251154.1914,-251156.2514,12191851.038834952,0.9345489821298828,-251154.1914,-251164.46740000002,2443985.1634877385,0.8054957541787542,-251154.1914,-251164.4694,2443509.56800934,1.0,0.09204814,0.03669866,5.979234e-06,-39.16616,0.4807575,2.190811
1.56364,0.29091,0.0,2,345.7074,0.09226298,0.03660427,0.6390743560024921,143759.88004306372,3576284.020917611,0.2752024709191398,13784.5531,13773.7871,127937.83299275496,0.7644571668837961,-286530.3027,-286532.3627,13909137.99514563,0.8072415499712586,13784.5531,13774.2771,134043.17925262748,0.5673570745130442,13784.5531,13774.275099999999,134017.07627943179,1.0,0.09226595,0.03660348,1.439311e-05,-24.76534,0.4804419,1.500178
1.56364,0.3,0.0,2,345.7225,0.09218057,0.03670108,0.6145858381869859,434977.2793308674,3644308.8901918535,0.31019260145915795,-502276.2811,-502287.0471,4665293.656882779,0.6126836459380974,2832.0297,2829.9697,137377.16990291263,0.8262050895510145,-502276.2811,-502286.55710000003,4887757.932074738,0.5971996818485422,-502276.2811,-502286.5591,4886806.801906986,1.0,0.09218232,0.03670062,8.384275e-06,-24.60283,0.480543,1.500184
1.56364,0.30909,0.0,5,3.12085,0.1039261,0.03791595,0.002372235232855293,81.52139105277828,889.1677269803861,0.00044721359549995833,-84.2666,-95.0326,682.7103845439345,0.004701063709417266,22.6288,20.5688,998.4854368932039,0.00044721359549995833,-73.6244,-83.90039999999999,616.4694433631763,9.99999999999994e-05,139.6786,129.4006,1259.0056431212297,1.0,0.122154,0.03772695,0.0611096,-1.423369,0.4785515,1.504483
1.56364,0.31818,0.0,4,3.130651,0.1012112,0.03794136,0.002372235232855293,48.88602740195812,533.4578028314957,0.00044721359549995833,-53.5031,-64.26910000000001,396.96358907672305,0.004701063709417266,14.6951,12.6351,613.3543689320388,0.00044721359549995833,-46.7156,-56.991600000000005,354.60879719735306,9.99999999999994e-05,89.306,79.02799999999999,768.9044561198676,1.0,0.1249048,0.03769428,0.08197997,-1.421379,0.47867,1.609252
1.56364,0.32727,0.0,5,3.120907,0.1038884,0.03791357,0.002372235232855293,81.01942868692052,883.6936304145817,0.00044721359549995833,-83.7931,-94.5591,678.312279398105,0.004701063709417266,22.5064,20.4464,992.5436893203884,0.00044721359549995833,-73.2107,-83.4867,612.4435578045933,9.99999999999994e-05,138.9046,128.6266,1251.47499513524,1.0,0.1221744,0.03772392,0.06132526,-1.423372,0.4785567,1.505728
1.56364,0.33636,0.0,2,349.1383,0.09176667,0.03667825,0.7028791272331253,184481.47021745716,4478672.0192501,0.517495236693054,145.022,134.256,1247.0369682333271,0.5285187792311641,-368964.9268,-368966.9868,17910818.77669903,0.919279935601773,145.022,134.74599999999998,1311.268976255352,0.7641644129374254,145.022,134.744,1310.99435687877,1.0,0.09176684,0.03667806,3.983291e-06,-39.57438,0.4809749,2.199623
1.56364,0.34545,0.0,0,345.5837,0.09226545,0.03669764,,,,,,,,,,,,,,,,,,,,1.0,0.092273,0.03669661,2.798382e-05,-15.47688,0.4804183,1.501151
1.56364,0.35455,0.0,5,3.12174,0.1036201,0.03792385,0.002372235232855293,76.50053509855339,834.5083996897622,0.00044721359549995833,-79.535,-90.301,638.7609139884821,0.004701063709417266,21.4125,19.352500000000003,939.4417475728156,0.00044721359549995833,-69.4849,-79.76089999999999,576.1862592448424,9.99999999999994e-05,131.933,121.65499999999999,1183.644677952909,1.0,0.1224557,0.03772824,0.0633793,-1.423791,0.4785611,1.517041
1.56364,0.36364,0.0,5,3.120374,0.104016,0.03791659,0.0023685438564654024,83.40578916791388,909.6446583583488,0.0003605551275463592,-86.0422,-96.8082,699.2030466282741,0.004701063709417266,23.0822,21.0222,1020.4951456310679,0.00044721359549995833,-75.1779,-85.45389999999999,631.5871934604904,9.99999999999994e-05,142.586,132.30800000000002,1287.293247713563,1.0,0.1220246,0.0377296,0.06029721,-1.424209,0.4785526,1.500241
1.56364,0.37273,0.0,4,3.155558,0.09614985,0.03798655,0.0024212600025606498,23.552588421604536,255.61442338286324,0.00044721359549995833,-29.5619,-40.3279,174.585732862716,0.004799999999999999,8.4401,6.380099999999999,309.71359223300965,0.00044721359549995833,-25.7779,-36.0539,150.85539120280265,9.99999999999994e-05,50.085,39.807,387.3029772329247,1.0,0.1300356,0.03762813,0.1235423,-1.415633,0.4789471,1.769196
1.56364,0.38182,0.0,5,3.120633,0.1039581,0.03791348,0.0023685438564654024,82.31788504776773,897.8152714810874,0.0003605551275463592,-85.0169,-95.78290000000001,689.6795467211592,0.004701063709417266,22.8198,20.759800000000002,1007.7572815533981,0.00044721359549995833,-74.2811,-84.55709999999999,622.8600622810432,9.99999999999994e-05,140.9077,130.6297,1270.964195368749,1.0,0.1220918,0.03772547,0.06076026,-1.423255,0.4785569,1.502715
1.56364,0.39091,0.0,2,345.7939,0.09224653,0.03656584,0.6868177906111634,5520782.172745123,45824495.52077934,0.47708746577540684,6374860.5804,6374849.8144000005,59212797.830206215,0.5549018381659948,509.9257,507.8657,24653.67475728155,0.9026924448559432,6374860.5804,6374850.304400001,62036301.13273648,0.7324565243070744,6374860.5804,6374850.3024,62024229.4454174,1.0,0.09224653,0.03656583,1.5666e-08,-80.75609,0.4804825,1.502767
1.56364,0.4,0.0,4,3.127731,0.1019698,0.03794071,0.002372235232855293,55.702198632257776,607.8654440770833,0.00044721359549995833,-59.9307,-70.6967,456.66635704997213,0.004701063709417266,16.3595,14.2995,694.1504854368932,0.00044721359549995833,-52.3372,-62.613200000000006,409.3149085247178,9.99999999999994e-05,99.8333,89.55529999999999,871.3300252967501,1.0,0.1241422,0.03770945,0.07606726,-1.423199,0.47863,1.581673
1.56364,0.40909,0.0,4,3.170278,0.09372949,0.03801534,0.0024212600025606498,17.53043369907031,188.80680810296695,0.00044721359549995833,-23.8259,-34.5919,121.30689206762028,0.004799999999999999,6.9205,4.8605,235.94660194174756,0.00044721359549995833,-20.7618,-31.0378,102.04165044764501,9.99999999999994e-05,40.6939,30.4159,295.93208795485504,1.0,0.1325475,0.03760138,0.1447461,-1.412035,0.4790947,1.833577
1.56364,0.41818,0.0,4,3.130743,0.1012189,0.03794635,0.002372235232855293,48.91858712999589,533.818560897799,0.00044721359549995833,-53.534,-64.3,397.25060375255435,0.004701063709417266,14.7035,12.6435,613.76213592233,0.00044721359549995833,-46.7423,-57.018299999999996,354.8686259244843,9.99999999999994e-05,89.3562,79.0782,769.392877991827,1.0,0.1249073,0.03769902,0.08195621,-1.42222,0.4786714,1.609016
1.56364,0.42727,0.0,5,3.120401,0.104039,0.03791905,0.0023685438564654024,83.48750133563406,910.5549935327819,0.0003605551275463592,-86.12,-96.88600000000001,699.9256919933123,0.004701063709417266,23.1037,21.0437,1021.5388349514564,0.00044721359549995833,-75.2453,-85.5213,632.2430906967692,9.99999999999994e-05,142.7113,132.4333,1288.5123564895894,1.0,0.1220372,0.03773227,0.06026195,-1.424041,0.4785379,1.500025
1.56364,0.43636,0.0,4,3.147944,0.09751591,0.03798124,0.002421776207662466,28.10507938940931,305.8096515954131,0.00044721359549995833,-33.8778,-44.6438,214.67397362065762,0.0048010415536631195,9.577,7.5169999999999995,364.9029126213592,0.00044721359549995833,-29.5517,-39.8277,187.57979758660957,9.99999999999994e-05,57.1541,46.8761,456.0819225530259,1.0,0.1286713,0.03765289,0.1120927,-1.41796,0.4788659,1.730077
